"Ano";"Mês";"Código da Função";"Função";"Código de Sub-função";"Sub-função";"Código de Programa";"Programa";"Código da Ação";"Ação";"Código da Fonte";"Fonte";"Dotação Inicial";"Dotação Atualizada";"Empenhado";"Liquidado";"Pago"
"2024";"3";"08  ";"ASSISTÊNCIA SOCIAL                                     ";"244 ";"ASSISTÊNCIA COMUNITÁRIA                                                                                                 ";"1324";"FORTALECIMENTO DA POLÍTICA DE SEGURANÇA ALIMENTAR E NUTRICIONAL                                                         ";"2220";"DESENVOLVIMENTO DE AÇÕES DE SEGURANÇA ALIMENTAR E NUTRICIONAL                                                                                                                                           ";"0661";"TRANSF. DE RECURSOS DOS FUNDOS EST. - ASSIST. SOCIAL   ";"0.0";"0.0";"23471.36";"20610.51";"20469.26"
"2024";"3";"13  ";"CULTURA                                                ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9021";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"108091.4";"108091.4";"108091.4"
"2024";"3";"10  ";"SAÚDE                                                  ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3102";"GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE                                                                            ";"9021";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"6392176.95";"6392176.95"
"2024";"3";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1323";"MANUTENÇÃO URBANA                                                                                                       ";"2566";"REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO                                                                                                                                                          ";"0501";"OUTROS RECURSOS NÃO VINCULADOS                         ";"0.0";"0.0";"7393857.7";"1463078.42";"1376970.36"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9011";"ENCARGOS COM INATIVOS E PENSIONISTAS DO GERALDÃO - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                          ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"16758.97";"0.0";"0.0"
"2024";"3";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1303";"GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS                                                                                  ";"1574";"URBANIZAÇÃO DE ÁREAS DE RISCO                                                                                                                                                                           ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"132210.0";"16204.15";"4917.22";"5016.86"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9008";"ENCARGOS COM INATIVOS E PENSIONISTAS DA FCCR - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                              ";"0801";"RECURSOS VINC. AO RPPS - FUNDO REP. (PLANO FINANC.)    ";"0.0";"0.0";"286443.95";"374531.42";"0.0"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2170";"GESTÃO DE PREVIDÊNCIA SOCIAL - RPPS                                                                                     ";"2094";"GESTÃO DAS AÇÕES DO RPPS                                                                                                                                                                                ";"0802";"RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ";"0.0";"0.0";"3975708.68";"1982387.5";"1520599.58"
"2024";"3";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1313";"REQUALIFICAÇÃO DE ÁREAS DE BAIXA RENDA                                                                                  ";"1564";"REGULARIZAÇÃO FUNDIÁRIA                                                                                                                                                                                 ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"10500000.0";"4831362.52";"4357888.99"
"2024";"3";"17  ";"SANEAMENTO                                             ";"512 ";"SANEAMENTO BÁSICO URBANO                                                                                                ";"1323";"MANUTENÇÃO URBANA                                                                                                       ";"2543";"MANUTENÇÃO E RETIFICAÇÃO DOS SISTEMAS DE MICRO E MACRO-DRENAGEM                                                                                                                                         ";"0501";"OUTROS RECURSOS NÃO VINCULADOS                         ";"0.0";"0.0";"327938.27";"4269211.75";"4091977.54"
"2024";"3";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1238";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ";"2085";"GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA                                                                                                                                             ";"0602";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO - ";"0.0";"5962396.7";"1621609.52";"184831.61";"0.0"
"2024";"3";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1219";"MELHORIA DAS CONDIÇÕES DE HABITABILIDADE                                                                                ";"1590";"REQUALIFICAÇÃO URBANÍSTICA E INCLUSÃO SOCIAL DA COMUNIDADE DO PILAR                                                                                                                                     ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"1829867.0";"0.0";"0.0";"0.0"
"2024";"3";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1216";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ";"2724";"MANUTENÇÃO DA REDE BÁSICA DE SAÚDE                                                                                                                                                                      ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"2542794.33";"2977974.3";"536682.04";"374032.91"
"2024";"3";"10  ";"SAÚDE                                                  ";"304 ";"VIGILÂNCIA SANITÁRIA                                                                                                    ";"1217";"FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ";"2725";"FORTALECIMENTO DAS AÇÕES DA VIGILÂNCIA SANITÁRIA                                                                                                                                                        ";"0659";"OUTROS RECURSOS VINCULADOS À SAÚDE                     ";"0.0";"6292.33";"592831.78";"289639.16";"227145.11"
"2024";"3";"28  ";"ENCARGOS ESPECIAIS                                     ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9004";"COMPROMISSOS DECORRENTES DE SENTENÇAS JUDICIAIS                                                                                                                                                         ";"0501";"OUTROS RECURSOS NÃO VINCULADOS                         ";"0.0";"0.0";"329158.53";"341866.53";"367408.17"
"2024";"3";"15  ";"URBANISMO                                              ";"331 ";"PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"2153";"ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ";"0501";"OUTROS RECURSOS NÃO VINCULADOS                         ";"0.0";"0.0";"0.0";"606031.2";"641169.51"
"2024";"3";"16  ";"HABITAÇÃO                                              ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2861";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS HABITACIONAIS                                                                                                                                          ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"209673.4";"209673.4";"251348.69"
"2024";"3";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1304";"MOBILIDADE URBANA E ACESSIBILIDADE                                                                                      ";"1563";"CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO                                                                                                                                                           ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2024";"3";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1238";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ";"2085";"GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA                                                                                                                                             ";"0634";"OPERAÇÕES DE CRÉDITO VINCULADAS À SAÚDE                ";"0.0";"486550.86";"0.0";"0.0";"0.0"
"2024";"3";"28  ";"ENCARGOS ESPECIAIS                                     ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9002";"CONTRIBUIÇÕES PARA O PIS/PASEP                                                                                                                                                                          ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"13337.67";"12881.07";"456.6"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"1250";"FORTALECIMENTO DAS POLÍTICAS PARA PROTEÇÃO ANIMAL                                                                       ";"2026";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DA POLÍTICA DE PROTEÇÃO ANIMAL                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"232251.63";"184405.79";"257784.53"
"2024";"3";"12  ";"EDUCAÇÃO                                               ";"361 ";"ENSINO FUNDAMENTAL                                                                                                      ";"3103";"GESTÃO DOS ENCARGOS GERAIS DO SETOR EDUCACIONAL                                                                         ";"2149";"ENCARGOS COM BENEFÍCIOS AOS SERVIDORES DO SETOR EDUCACIONAL                                                                                                                                             ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"1714448.78";"3095034.54";"825065.07";"1392394.33"
"2024";"3";"12  ";"EDUCAÇÃO                                               ";"361 ";"ENSINO FUNDAMENTAL                                                                                                      ";"2110";"GESTÃO DAS POLÍTICAS MUNICIPAIS DE EDUCAÇÃO                                                                             ";"2035";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE EDUCAÇÃO                                                                                                                                            ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-400000.0";"4970414.53";"4898449.81";"8924697.2"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"2703";"ENCARGOS COM O INSS SOBRE SERVIÇOS PRESTADOS, POR PESSOA FÍSICA, À PREFEITURA DO RECIFE - ADMINISTRAÇÃO DIRETA                                                                                          ";"0753";"RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES         ";"0.0";"0.0";"9366.0";"9366.0";"9366.0"
"2024";"3";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1238";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ";"2085";"GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA                                                                                                                                             ";"0600";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE";"0.0";"26704660.13";"47929621.32";"21966866.01";"19313947.11"
"2024";"3";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1660";"REFORMA E EQUIPAGEM DE UNIDADES DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE                                                                                                                                   ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-230000.0";"0.0";"0.0";"0.0"
"2024";"3";"23  ";"COMÉRCIO E SERVIÇOS                                    ";"694 ";"SERVIÇOS FINANCEIROS                                                                                                    ";"1321";"FORTALECIMENTO DE ATIVIDADES ECONÔMICAS                                                                                 ";"2105";"APOIO AO EMPREENDEDORISMO                                                                                                                                                                               ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"278500.0";"221500.0"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9007";"ENCARGOS COM INATIVOS E PENSIONISTAS DO SETOR EDUCACIONAL - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                 ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"15436363.63";"25636363.63";"0.0"
"2024";"3";"15  ";"URBANISMO                                              ";"452 ";"SERVIÇOS URBANOS                                                                                                        ";"1323";"MANUTENÇÃO URBANA                                                                                                       ";"2539";"MANUTENÇÃO E CONSERVAÇÃO DE ÁREAS VERDES                                                                                                                                                                ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"10000000.0";"58187.07";"2199499.07";"2110448.05"
"2024";"3";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1032";"CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA                                                                                                                                ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"321094.66";"521094.66";"0.0";"0.0"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"131 ";"COMUNICAÇÃO SOCIAL                                                                                                      ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2046";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE RELACIONAMENTO COM A IMPRENSA E PRESENÇA DIGITAL DA PREFEITURA DO RECIFE                                                                            ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"537510.26";"571276.49";"687109.96"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"123 ";"ADMINISTRAÇÃO FINANCEIRA                                                                                                ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2041";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS TRIBUTÁRIA E FINANCEIRA DO MUNICÍPIO                                                                                                                   ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"5433113.5";"6347988.17";"6695824.38"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2055";"PLANEJAMENTO DA AÇÃO GOVERNAMENTAL                                                                                                                                                                      ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"1769600.19";"1769600.19";"2164232.78";"373797.57"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9007";"ENCARGOS COM INATIVOS E PENSIONISTAS DO SETOR EDUCACIONAL - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                 ";"0800";"RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ";"0.0";"0.0";"7808271.75";"12811601.03";"5073754.93"
"2024";"3";"08  ";"ASSISTÊNCIA SOCIAL                                     ";"244 ";"ASSISTÊNCIA COMUNITÁRIA                                                                                                 ";"1204";"FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL                                                                   ";"2518";"DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL BÁSICA                                                                                                                                                     ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"46059.0";"3017370.61";"2066785.6";"2110348.18"
"2024";"3";"08  ";"ASSISTÊNCIA SOCIAL                                     ";"422 ";"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS                                                                               ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2274";"COORDENAÇÃO E EXECUÇÃO DAS POLÍTICAS DE DESENV. SOCIAL, DIREITOS HUMANOS, JUVENTUDE E POLÍ. SOBRE DROGAS.                                                                                               ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-10690000.0";"729356.45";"729356.45";"837398.26"
"2024";"3";"28  ";"ENCARGOS ESPECIAIS                                     ";"844 ";"SERVIÇO DA DÍVIDA EXTERNA                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9012";"ENCARGOS DA DÍVIDA PÚBLICA EXTERNA                                                                                                                                                                      ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"12764019.45";"12764019.45";"12764019.45"
"2024";"3";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"2107";"GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE                                                                                ";"2074";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA ATENÇÃO BÁSICA                                                                                                                             ";"0605";"ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA";"0.0";"577429.72";"0.0";"0.0";"0.0"
"2024";"3";"12  ";"EDUCAÇÃO                                               ";"361 ";"ENSINO FUNDAMENTAL                                                                                                      ";"1214";"APOIO SOCIAL A ESTUDANTES DA REDE MUNICIPAL DE ENSINO                                                                   ";"2107";"DESENVOLVIMENTO DE PROGRAMAS SUPLEMENTARES PARA O ENSINO NA REDE MUNICIPAL                                                                                                                              ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"229308.15";"1970808.47";"19592512.29";"20150587.06"
"2024";"3";"14  ";"DIREITOS DA CIDADANIA                                  ";"422 ";"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS                                                                               ";"1235";"DESENVOLVIMENTO DE POLÍTICAS PARA PROMOÇÃO DA IGUALDADE DE GÊNERO                                                       ";"2080";"PROMOÇÃO E EMPODERAMENTO ECONÔMICO DAS MULHERES                                                                                                                                                         ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-50000.0";"0.0";"0.0";"0.0"
"2024";"3";"13  ";"CULTURA                                                ";"392 ";"DIFUSÃO CULTURAL                                                                                                        ";"1211";"VALORIZAÇÃO DA CULTURA                                                                                                  ";"2304";"PROMOÇÕES DE AÇÕES CULTURAIS                                                                                                                                                                            ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"2054128.01";"1504870.69";"1477658.99"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"129 ";"ADMINISTRAÇÃO DE RECEITAS                                                                                               ";"2122";"GESTÃO PÚBLICA DE EXCELÊNCIA                                                                                            ";"1040";"MODERNIZAÇÃO ADMINISTRATIVA E FISCAL DO MUNICÍPIO                                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"798284.83";"222769.37";"189286.01"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9005";"ENCARGOS COM INATIVOS E PENSIONISTAS DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO (ADM. DIRETA)                                                                                              ";"0800";"RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ";"0.0";"0.0";"9211666.74";"14739720.47";"10917393.22"
"2024";"3";"10  ";"SAÚDE                                                  ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2165";"GESTÃO ADMINISTRATIVA DO SISTEMA MUNICIPAL DE SAÚDE                                                                     ";"2617";"APOIO ADMINISTRATIVO ÀS AÇÕES DO FUNDO MUNICIPAL DE SAÚDE                                                                                                                                               ";"0600";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE";"0.0";"-3295559.01";"3580796.06";"2064389.21";"1871670.32"
"2024";"3";"15  ";"URBANISMO                                              ";"273 ";"PREVIDÊNCIA COMPLEMENTAR                                                                                                ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9022";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL                                                                                                                                         ";"0751";"RECURSOS DA COSIP                                      ";"0.0";"0.0";"69808.25";"69808.25";"69808.25"
"2024";"3";"15  ";"URBANISMO                                              ";"452 ";"SERVIÇOS URBANOS                                                                                                        ";"1323";"MANUTENÇÃO URBANA                                                                                                       ";"2509";"LIMPEZA URBANA                                                                                                                                                                                          ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"2770114.9";"2749825.92"
"2024";"3";"10  ";"SAÚDE                                                  ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3102";"GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE                                                                            ";"2158";"ENCARGOS COM BENEFÍCIOS AOS SERVIDORES DO SETOR DE SAÚDE                                                                                                                                                ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"0.0";"448729.45"
"2024";"3";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1032";"CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA                                                                                                                                ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-110000.0";"0.0";"0.0";"0.0"
"2024";"3";"17  ";"SANEAMENTO                                             ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2161";"GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ";"2723";"APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"9306.43";"274021.21";"315329.67"
"2024";"3";"04  ";"ADMINISTRAÇÃO                                          ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"2705";"ENCARGOS COM O FGTS DOS SERVIDORES                                                                                                                                                                      ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"254080.94";"254080.94";"254080.94"
"2024";"3";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1310";"REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ";"1576";"URBANIZAÇÃO DAS MARGENS DE RIOS E CANAIS                                                                                                                                                                ";"0780";"OPERAÇÃO DE CRÉDITO - PBL - BID                        ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2024";"3";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1216";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ";"2724";"MANUTENÇÃO DA REDE BÁSICA DE SAÚDE                                                                                                                                                                      ";"0603";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. ESTRUTURAÇÃO ";"0.0";"270361.95";"0.0";"0.0";"0.0"
"2024";"3";"17  ";"SANEAMENTO                                             ";"512 ";"SANEAMENTO BÁSICO URBANO                                                                                                ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2246";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SANEAMENTO                                                                                                                                          ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"417547.14";"417547.14";"509247.52"
"2024";"3";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9018";"ENCARGOS ADMINISTRATIVOS PARA GESTÃO DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO                                                                                                               ";"0801";"RECURSOS VINC. AO RPPS - FUNDO REP. (PLANO FINANC.)    ";"0.0";"0.0";"973084.92";"973084.92";"973084.92"
"2024";"3";"12  ";"EDUCAÇÃO                                               ";"361 ";"ENSINO FUNDAMENTAL                                                                                                      ";"2110";"GESTÃO DAS POLÍTICAS MUNICIPAIS DE EDUCAÇÃO                                                                             ";"2035";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE EDUCAÇÃO                                                                                                                                            ";"0540";"TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE";"0.0";"0.0";"11331432.68";"11331432.68";"11331432.68"
"2024";"3";"13  ";"CULTURA                                                ";"392 ";"DIFUSÃO CULTURAL                                                                                                        ";"1211";"VALORIZAÇÃO DA CULTURA                                                                                                  ";"2311";"OTIMIZAÇÃO E DEMOCRATIZAÇÃO DOS EQUIPAMENTOS CULTURAIS                                                                                                                                                  ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"63400.0";"1934874.92"
"2024";"3";"10  ";"SAÚDE                                                  ";"305 ";"VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ";"1217";"FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ";"2088";"DESENVOLVIMENTO DA POLÍTICA DE VIGILÂNCIA EM SAÚDE DO TRABALHADOR (RENAST)                                                                                                                              ";"0600";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE";"0.0";"2739336.65";"31948.86";"129065.04";"104430.51"
