Ano;Mês;Código da Função;Função;Código de Sub-função;Sub-função;Código de Programa;Programa;Código da Ação;Ação;Código da Fonte;Fonte;Dotação Inicial;Dotação Atualizada;Empenhado;Liquidado;Pago
2026;1;12  ;EDUCAÇÃO                                               ;361 ;ENSINO FUNDAMENTAL                                                                                                      ;1249;AMPLIAÇÃO E GESTÃO DA REDE DE ENSINO FUNDAMENTAL                                                                        ;2178;UNIVERSALIZAÇÃO E QUALIFICAÇÃO DO ENSINO FUNDAMENTAL                                                                                                                                                    ;0543;TRANSFERÊNCIAS DO FUNDEB - COMPLEMENTAÇÃO DA UNIÃO - VA;1000000.0;1000000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2705;ENCARGOS COM O FGTS DOS SERVIDORES                                                                                                                                                                      ;0753;RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES         ;3000000.0;3000000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1310;REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ;1603;CONSTRUÇÃO E REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO                                                                                                                                             ;0700;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ;2150000.0;2150000.0;300000.0;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;126 ;TECNOLOGIA DA INFORMAÇÃO                                                                                                ;2123;MELHORIA DA QUALIDADE DOS SERVIÇOS DE TIC E TRANSFORMAÇÃO DIGITAL DOS SERVIÇOS E PROCESSOS DA PCR                       ;2520;MELHORIA E MANUTENÇÃO DOS SISTEMAS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO                                                                                                                            ;0702;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - MUNICÍPIO;1050000.0;1050000.0;0.0;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;129 ;ADMINISTRAÇÃO DE RECEITAS                                                                                               ;2122;GESTÃO PÚBLICA DE EXCELÊNCIA                                                                                            ;2867;DESENVOLVIMENTO E APERFEIÇOAMENTO DA ADMINISTRAÇÃO TRIBUTÁRIA                                                                                                                                           ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;1000000.0;784403.22;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2705;ENCARGOS COM O FGTS DOS SERVIDORES                                                                                                                                                                      ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;3340000.0;3340000.0;0.0;0.0;0.0
2026;1;10  ;SAÚDE                                                  ;301 ;ATENÇÃO BÁSICA                                                                                                          ;1216;FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ;2620;IMPLEMENTAÇÃO DAS ESTRATÉGIAS PARA GRUPOS ESPECÍFICOS                                                                                                                                                   ;0600;TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE;5000000.0;5000000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1304;MOBILIDADE URBANA E ACESSIBILIDADE                                                                                      ;1563;CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO                                                                                                                                                           ;0754;RECURSOS DE OPERAÇÕES DE CRÉDITO                       ;210000000.0;229316686.79;0.0;0.0;0.0
2026;1;12  ;EDUCAÇÃO                                               ;361 ;ENSINO FUNDAMENTAL                                                                                                      ;1207;SUPORTE E APOIO EFETIVOS PARA UMA EDUCAÇÃO DE QUALIDADE                                                                 ;1043;EXPANSÃO DA REDE FÍSICA DO ENSINO FUNDAMENTAL                                                                                                                                                           ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;81650000.0;81650000.0;1749881.37;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2023;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DO DESENVOLVIMENTO URBANO E DO LICENCIAMENTO                                                                                                                         ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;102000000.0;102000000.0;5434277.16;5434277.16;4517940.83
2026;1;15  ;URBANISMO                                              ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2704;ENCARGOS COM PARCELAMENTO DE DÉBITOS DE EXERCÍCIOS ANTERIORES                                                                                                                                           ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;14010000.0;14010000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;1029;PLANEJAMENTO DE LONGO PRAZO - RECIFE 500 ANOS                                                                                                                                                           ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;10000.0;10000.0;0.0;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;129 ;ADMINISTRAÇÃO DE RECEITAS                                                                                               ;2122;GESTÃO PÚBLICA DE EXCELÊNCIA                                                                                            ;1040;MODERNIZAÇÃO ADMINISTRATIVA E FISCAL DO MUNICÍPIO                                                                                                                                                       ;0754;RECURSOS DE OPERAÇÕES DE CRÉDITO                       ;5000000.0;5000000.0;0.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9008;ENCARGOS COM INATIVOS E PENSIONISTAS DA FCCR - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                              ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;1000000.0;75828.97;75828.97;2040.88
2026;1;23  ;COMÉRCIO E SERVIÇOS                                    ;691 ;PROMOÇÃO COMERCIAL                                                                                                      ;1310;REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ;1587;CONSTRUÇÃO E RECUPERAÇÃO DE MERCADOS, FEIRAS, ESPAÇOS PARA O COMÉRCIO POPULAR E OUTROS ESPAÇOS PÚBLICOS                                                                                                 ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;11000000.0;4000000.0;0.0;0.0;0.0
2026;1;27  ;DESPORTO E LAZER                                       ;812 ;DESPORTO COMUNITÁRIO                                                                                                    ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2028;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DA POLÍTICA DE ESPORTES                                                                                                                                              ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;6440000.0;6440000.0;458291.03;458291.03;406733.03
2026;1;13  ;CULTURA                                                ;391 ;PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO                                                                          ;1211;VALORIZAÇÃO DA CULTURA                                                                                                  ;1039;REFORMA, AMPLIAÇÃO E EQUIPAGEM DE BENS CULTURAIS                                                                                                                                                        ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;10000.0;10000.0;0.0;0.0;0.0
2026;1;10  ;SAÚDE                                                  ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;1239;MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE                                                                                  ;2091;FORTALECIMENTO DA REGULAÇÃO DO ACESSO AOS SERVIÇOS DE SAÚDE E TELESSAÚDE                                                                                                                                ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;185000.0;185000.0;0.0;0.0;0.0
2026;1;16  ;HABITAÇÃO                                              ;482 ;HABITAÇÃO URBANA                                                                                                        ;1219;MELHORIA DAS CONDIÇÕES DE HABITABILIDADE                                                                                ;1038;IMPLEMENTAÇÃO DE PROJETOS HABITACIONAIS                                                                                                                                                                 ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;5175000.0;5175000.0;32836.98;0.0;0.0
2026;1;13  ;CULTURA                                                ;391 ;PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO                                                                          ;1211;VALORIZAÇÃO DA CULTURA                                                                                                  ;2309;MANUTENÇÃO, RESTAURAÇÃO E PRESERVAÇÃO DE EQUIPAMENTOS E BENS CULTURAIS                                                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;6270000.0;6270000.0;558481.2;262391.1;261391.1
2026;1;10  ;SAÚDE                                                  ;302 ;ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ;2107;GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE                                                                                ;2325;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE                                                                                                                  ;0605;ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA;10000000.0;10000000.0;0.0;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;273 ;PREVIDÊNCIA COMPLEMENTAR                                                                                                ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9033;ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME COMPLEMENTAR                                                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;150000.0;150000.0;150000.0;0.0;0.0
2026;1;12  ;EDUCAÇÃO                                               ;306 ;ALIMENTAÇÃO E NUTRIÇÃO                                                                                                  ;1207;SUPORTE E APOIO EFETIVOS PARA UMA EDUCAÇÃO DE QUALIDADE                                                                 ;2127;ALIMENTAÇÃO ESCOLAR                                                                                                                                                                                     ;0552;TRANSF. DE RECURSOS DO FNDE REFERENTES AO PNAE         ;21200000.0;21200000.0;0.0;0.0;0.0
2026;1;10  ;SAÚDE                                                  ;303 ;SUPORTE PROFILÁTICO E TERAPÊUTICO                                                                                       ;1233;MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA                                                                           ;2881;MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;16000000.0;16000000.0;2239732.85;0.0;0.0
2026;1;10  ;SAÚDE                                                  ;305 ;VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ;1217;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ;2612;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA AMBIENTAL PARA O CONTROLE DE DOENÇAS E AGRAVOS                                                                                                                   ;0659;OUTROS RECURSOS VINCULADOS À SAÚDE                     ;10385000.0;10385000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;273 ;PREVIDÊNCIA COMPLEMENTAR                                                                                                ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9022;ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL                                                                                                                                         ;0751;RECURSOS DA COSIP                                      ;2000000.0;2000000.0;0.0;0.0;0.0
2026;1;28  ;ENCARGOS ESPECIAIS                                     ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9034;ENCARGOS COM PARCELAMENTO DO PIS/PASEP                                                                                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;10000.0;10000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;391 ;PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO                                                                          ;1309;GESTÃO DO CENTRO DA CIDADE                                                                                              ;1569;IMPLANTAÇÃO DE POLÍTICAS DE INCENTIVO À REVITALIZAÇÃO DO CENTRO DO RECIFE                                                                                                                               ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;10000.0;10000.0;0.0;0.0;0.0
2026;1;08  ;ASSISTÊNCIA SOCIAL                                     ;243 ;ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE                                                                                  ;1201;PROTEÇÃO INTEGRAL E DEFESA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE                                                     ;2527;APOIO A EXECUÇÃO DAS POLÍTICAS MUNICIPAIS DE PROTEÇÃO ESPECIAL A CRIANÇA E AO ADOLESCENTE                                                                                                               ;0669;OUTROS RECURSOS VINCULADOS À ASSISTÊNCIA SOCIAL        ;5000000.0;5000000.0;0.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2170;GESTÃO DE PREVIDÊNCIA SOCIAL - RPPS                                                                                     ;2094;GESTÃO DAS AÇÕES DO RPPS                                                                                                                                                                                ;0802;RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ;18040000.0;15198000.0;3225240.35;303642.24;257389.32
2026;1;08  ;ASSISTÊNCIA SOCIAL                                     ;243 ;ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE                                                                                  ;1201;PROTEÇÃO INTEGRAL E DEFESA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE                                                     ;2037;ATENDIMENTO À CRIANÇA E AO ADOLESCENTE                                                                                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;10000.0;10000.0;0.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;331 ;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2153;ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ;0799;OUTRAS VINCULAÇÕES LEGAIS                              ;300000.0;300000.0;0.0;0.0;0.0
2026;1;23  ;COMÉRCIO E SERVIÇOS                                    ;695 ;TURISMO                                                                                                                 ;1213;PROMOÇÃO DO TURISMO NO RECIFE                                                                                           ;2193;PROMOÇÃO, ESTRUTURAÇÃO E FORTALECIMENTO TURÍSTICO DO DESTINO RECIFE                                                                                                                                     ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;8000000.0;8000000.0;385673.39;0.0;0.0
2026;1;13  ;CULTURA                                                ;392 ;DIFUSÃO CULTURAL                                                                                                        ;1211;VALORIZAÇÃO DA CULTURA                                                                                                  ;2579;PROMOÇÃO DE EVENTOS E FESTIVIDADES CULTURAIS E TRADICIONAIS                                                                                                                                             ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;2280000.0;2280000.0;0.0;0.0;0.0
2026;1;17  ;SANEAMENTO                                             ;512 ;SANEAMENTO BÁSICO URBANO                                                                                                ;1323;MANUTENÇÃO URBANA                                                                                                       ;2543;MANUTENÇÃO E RETIFICAÇÃO DOS SISTEMAS DE MICRO E MACRO-DRENAGEM                                                                                                                                         ;0754;RECURSOS DE OPERAÇÕES DE CRÉDITO                       ;15000000.0;15000000.0;0.0;0.0;0.0
2026;1;10  ;SAÚDE                                                  ;125 ;NORMATIZAÇÃO E FISCALIZAÇÃO                                                                                             ;1239;MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE                                                                                  ;2089;FORTALECIMENTO DO PLANEJAMENTO E DA TRANSPARÊNCIA PÚBLICA NO SUS                                                                                                                                        ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;10000.0;10000.0;0.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9005;ENCARGOS COM INATIVOS E PENSIONISTAS DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO (ADM. DIRETA)                                                                                              ;0800;RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ;130000000.0;128800000.0;9269819.93;9229654.95;7249670.79
2026;1;14  ;DIREITOS DA CIDADANIA                                  ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;8225000.0;8140000.0;3741875.85;70598.34;57768.34
2026;1;28  ;ENCARGOS ESPECIAIS                                     ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9034;ENCARGOS COM PARCELAMENTO DO PIS/PASEP                                                                                                                                                                  ;0802;RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ;0.0;2642000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2705;ENCARGOS COM O FGTS DOS SERVIDORES                                                                                                                                                                      ;0751;RECURSOS DA COSIP                                      ;660000.0;660000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1323;MANUTENÇÃO URBANA                                                                                                       ;2566;REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO                                                                                                                                                          ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;15000000.0;15000000.0;5081876.83;0.0;0.0
2026;1;15  ;URBANISMO                                              ;452 ;SERVIÇOS URBANOS                                                                                                        ;1310;REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ;2566;REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO                                                                                                                                                          ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;355000.0;355000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;453 ;TRANSPORTES COLETIVOS URBANOS                                                                                           ;1304;MOBILIDADE URBANA E ACESSIBILIDADE                                                                                      ;2510;GERENCIAMENTO DO TRÂNSITO E DO TRANSPORTE PÚBLICO                                                                                                                                                       ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;478667.82;0.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;331 ;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2153;ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ;0802;RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ;10000.0;10000.0;0.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9007;ENCARGOS COM INATIVOS E PENSIONISTAS DO SETOR EDUCACIONAL - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                 ;0800;RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ;123300000.0;123300000.0;386778.37;386778.37;333714.28
2026;1;15  ;URBANISMO                                              ;452 ;SERVIÇOS URBANOS                                                                                                        ;1323;MANUTENÇÃO URBANA                                                                                                       ;2541;MANUTENÇÃO DO SISTEMA VIÁRIO                                                                                                                                                                            ;0706;TRANSFERÊNCIA ESPECIAL DA UNIÃO                        ;2500000.0;2500000.0;0.0;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1304;MOBILIDADE URBANA E ACESSIBILIDADE                                                                                      ;1563;CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO                                                                                                                                                           ;0703;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - OUTRAS EN;5000000.0;5000000.0;0.0;0.0;0.0
2026;1;11  ;TRABALHO                                               ;334 ;FOMENTO AO TRABALHO                                                                                                     ;1320;PROMOÇÃO SOCIAL E PROFISSIONAL PARA GERAÇÃO DE TRABALHO E RENDA                                                         ;2109;APOIO A EXECUÇÃO DAS POLÍTICAS MUNICIPAIS DE TRABALHO, EMPREGO E RENDA                                                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;35000.0;35000.0;0.0;0.0;0.0
2026;1;28  ;ENCARGOS ESPECIAIS                                     ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9015;ENCARGOS COM PENSIONISTAS DA PREFEITURA DO RECIFE                                                                                                                                                       ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;1500000.0;1500000.0;82102.96;82102.96;73212.16
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;4103;GESTÃO DOS ENCARGOS DA CÂMARA MUNICIPAL DO RECIFE                                                                       ;9013;ENCARGOS COM INATIVOS E PENSIONISTAS DA CMR INTEGRANTES DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO                                                                                         ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;720000.0;720000.0;96894.13;96894.13;3505.08
2026;1;27  ;DESPORTO E LAZER                                       ;812 ;DESPORTO COMUNITÁRIO                                                                                                    ;1226;PROMOÇÃO DE POLÍTICAS DE INCENTIVO AO ESPORTE E PRÁTICA DE EXERCÍCIO FÍSICO PARA PROMOÇÃO DA SAÚDE                      ;2863;INCENTIVO AO ESPORTE NO RECIFE                                                                                                                                                                          ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;26550000.0;23260000.0;14144090.29;0.0;0.0
2026;1;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2191;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE INFRAESTRUTURA                                                                                                                                      ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;12300000.0;10638000.0;226908.23;192508.23;173290.36
2026;1;08  ;ASSISTÊNCIA SOCIAL                                     ;244 ;ASSISTÊNCIA COMUNITÁRIA                                                                                                 ;1204;FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL                                                                   ;2104;GESTÃO DO SISTEMA ÚNICO DA ASSISTÊNCIA SOCIAL - SUAS                                                                                                                                                    ;0660;TRANSFERÊNCIA DE RECURSOS DO FNAS                      ;10000.0;10000.0;0.0;0.0;0.0
2026;1;10  ;SAÚDE                                                  ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3104;ATENDIMENTO DE SAÚDE AOS SERVIDORES BENEFICIÁRIOS DO SAÚDE RECIFE                                                       ;2084;OFERTA DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO SAÚDE RECIFE                                                                                                                                           ;0799;OUTRAS VINCULAÇÕES LEGAIS                              ;40000000.0;40000000.0;2502134.01;2460085.89;2377813.21
2026;1;28  ;ENCARGOS ESPECIAIS                                     ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9002;CONTRIBUIÇÕES PARA O PIS/PASEP                                                                                                                                                                          ;0802;RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ;10000.0;210000.0;0.0;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2703;ENCARGOS COM O INSS SOBRE SERVIÇOS PRESTADOS, POR PESSOA FÍSICA, À PREFEITURA DO RECIFE - ADMINISTRAÇÃO DIRETA                                                                                          ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;200000.0;200000.0;0.0;0.0;0.0
2026;1;04  ;ADMINISTRAÇÃO                                          ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2122;GESTÃO PÚBLICA DE EXCELÊNCIA                                                                                            ;1095;MODERNIZAÇÃO ADMINISTRATIVA E TRANSFORMAÇÃO DIGITAL                                                                                                                                                     ;0799;OUTRAS VINCULAÇÕES LEGAIS                              ;500000.0;500000.0;300000.0;0.0;0.0
2026;1;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;4103;GESTÃO DOS ENCARGOS DA CÂMARA MUNICIPAL DO RECIFE                                                                       ;9013;ENCARGOS COM INATIVOS E PENSIONISTAS DA CMR INTEGRANTES DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO                                                                                         ;0800;RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ;6080000.0;6080000.0;388423.5;388423.5;312597.38
2026;1;15  ;URBANISMO                                              ;452 ;SERVIÇOS URBANOS                                                                                                        ;1323;MANUTENÇÃO URBANA                                                                                                       ;2541;MANUTENÇÃO DO SISTEMA VIÁRIO                                                                                                                                                                            ;0701;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - ESTADOS  ;200000.0;200000.0;0.0;0.0;0.0
2026;1;27  ;DESPORTO E LAZER                                       ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;6810000.0;6810000.0;5203345.89;202578.39;118486.14
2026;1;10  ;SAÚDE                                                  ;301 ;ATENÇÃO BÁSICA                                                                                                          ;1233;MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA                                                                           ;2322;MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA NA ATENÇÃO BÁSICA                                                                                                                 ;0621;TRANSF. FUNDO A FUNDO SUS PROV. DO GOVERNO ESTADUAL    ;3000000.0;3000000.0;0.0;0.0;0.0
