Ano;Mês;Poder;Código órgão;Órgão setorial;Código da unidade;Unidade gestora;Código da despesa;Categoria da despesa;Código do grupo de despesa;Grupo de despesa;Código da modalidade;Modalidade;Dotação atualizada;Dotação inicial;Empenhado;Liquidado;Pago
2026;3;EXECUTIVO                                         ;80;ENCARGOS GERAIS DO MUNICÍPIO                                                                        ;80.03;RECURSOS SOB A GESTÃO DA SECRETARIA DE ADMINISTRAÇÃO                                                ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;383991.97;3160174.87;3160174.87
2026;3;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;62.01;FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;-9325.03;1568032.28;374202.46
2026;3;EXECUTIVO                                         ;25;SECRETARIA DE ARTICULAÇÃO POLÍTICA E SOCIAL                                                         ;25.01;SECRETARIA DE ARTICULAÇÃO POLÍTICA E SOCIAL - ADMINISTRAÇÃO DIRETA                                  ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-10433089.85;0.0;4461671.62;3935293.32;3632731.14
2026;3;EXECUTIVO                                         ;15;SECRETARIA DE FINANÇAS                                                                              ;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-880000.0;0.0;5960973.96;5960973.96;5966356.35
2026;3;EXECUTIVO                                         ;35;SECRETARIA DE TURISMO E LAZER                                                                       ;35.01;SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA                                                ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;0.0;1097.0;1097.0
2026;2;EXECUTIVO                                         ;53;SECRETARIA DE SANEAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                                             ;53.02;FUNDO MUNICIPAL DE SANEAMENTO - FMSAN                                                               ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;3250000.0;940382.67;888661.64
2026;2;EXECUTIVO                                         ;64;SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                 ;64.01;FUNDO MUNICIPAL DE MEIO AMBIENTE - FMMA                                                             ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;24743.26;0.0;0.0
2026;3;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;62.02;FUNDO DE INCENTIVO À CULTURA - FIC                                                                  ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;605494.1;1151024.1;1360092.35
2026;2;EXECUTIVO                                         ;68;SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ;68.02;CONVIVA MERCADOS E FEIRAS - AUTARQUIA MUNICIPAL                                                     ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;3083120.07;1596476.31;1551452.61
2026;4;EXECUTIVO                                         ;43;PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO SUPERVISIONADA                                      ;43.01;FUNDO MUNICIPAL DE DEFESA DO CONSUMIDOR - FUNDEC                                                    ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;1038823.32;231274.05;50316.48
2026;2;EXECUTIVO                                         ;60;SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ;60.03;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA - FMDPI                                                ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;16831471.76;0.0;;;
2026;1;EXECUTIVO                                         ;17;SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA                                           ;17.01;SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADM. DIRETA                             ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;4000000.0;710000.0;224114.14;16863.9;10000.0
2026;1;EXECUTIVO                                         ;34;SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO                                                ;34.01;SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO	 - ADMINISTRAÇÃO DIRETA                        ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;101998500.0;102000000.0;5434209.62;5434209.62;4517873.29
2026;3;EXECUTIVO                                         ;29;SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME                                                   ;29.01;SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADMINISTRAÇÃO DIRETA                            ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;130042.6;0.0;44372.81;224514.74;227656.33
2026;1;EXECUTIVO                                         ;50;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ;50.10;AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB                                                   ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;265340000.0;257340000.0;16016922.17;0.0;0.0
2026;3;EXECUTIVO                                         ;11;SECRETARIA DE ESPORTES                                                                              ;11.01;SECRETARIA DE ESPORTES - ADMINISTRAÇÃO DIRETA                                                       ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;3774596.51;0.0;2640461.91;649599.92;338242.56
2026;2;EXECUTIVO                                         ;80;ENCARGOS GERAIS DO MUNICÍPIO                                                                        ;80.01;RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ;4;DESPESAS DE CAPITAL                                                                                 ;6;AMORTIZAÇÃO DA DÍVIDA                                                                               ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;20000000.0;0.0;35808150.73;35808150.73;17785879.39
2026;4;EXECUTIVO                                         ;05;SECRETARIA DE RELAÇÕES INSTITUCIONAIS                                                               ;05.01;SECRETARIA DE RELAÇÕES INSTITUCIONAIS - ADMINISTRAÇÃO DIRETA                                        ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;0.0;0.0;17812.34
2026;3;EXECUTIVO                                         ;80;ENCARGOS GERAIS DO MUNICÍPIO                                                                        ;80.03;RECURSOS SOB A GESTÃO DA SECRETARIA DE ADMINISTRAÇÃO                                                ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;4374249.15;4951719.34;4975864.82
2026;1;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;581509608.48;594905000.0;131817191.53;9057174.11;4700033.07
2026;1;EXECUTIVO                                         ;11;SECRETARIA DE ESPORTES                                                                              ;11.01;SECRETARIA DE ESPORTES - ADMINISTRAÇÃO DIRETA                                                       ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;27580000.0;30870000.0;18447175.75;117984.02;115486.14
2026;1;EXECUTIVO                                         ;47;SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA            ;47.01;EMPRESA MUNICIPAL DE INFORMÁTICA - EMPREL                                                           ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;61600000.0;61600000.0;4980153.55;4980153.55;3859740.86
2026;4;EXECUTIVO                                         ;80;ENCARGOS GERAIS DO MUNICÍPIO                                                                        ;80.01;RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;8000.0;0.0;3411876.44;12883190.14;12942608.15
2026;2;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;62.02;FUNDO DE INCENTIVO À CULTURA - FIC                                                                  ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;;;50000.0;56840.0;56840.0
2026;3;EXECUTIVO                                         ;37;SECRETARIA DE HABITAÇÃO                                                                             ;37.01;SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO DIRETA                                                      ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;5000000.0;0.0;331974.28;178525.33;227274.02
2026;1;EXECUTIVO                                         ;10;GABINETE DO PREFEITO                                                                                ;10.01;GABINETE DO PREFEITO - ADMINISTRAÇÃO DIRETA                                                         ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;1945000.0;1945000.0;1269925.64;24018.64;0.0
2026;1;EXECUTIVO                                         ;43;PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO SUPERVISIONADA                                      ;43.03;FUNDO ESPECIAL DE HONORÁRIOS ADVOCATÍCIOS - FEHA                                                    ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;10000.0;10000.0;;;
2026;3;EXECUTIVO                                         ;03;GAB. DE GERENC. DO PROG. DE REQUALIF. E RESILÊNCIA URB. EM ÁREAS DE VULNERABILIDADE SOCIOAMB.-PROMOR;03.01;GAB. DE GER. DO PROG. REQUALIF. E RESILIÊNCIA URB. EM ÁREAS DE VULNER. SOCIOAMB.-PROMORAR RECIFE - A;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;380457.78;380457.78;382062.44
2026;1;EXECUTIVO                                         ;18;SECRETARIA DE SAÚDE                                                                                 ;18.01;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO DIRETA                                                          ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;1500.0;1500.0;;;
2026;4;EXECUTIVO                                         ;31;SECRETARIA DE ADMINISTRAÇÃO                                                                         ;31.01;SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;9930705.0;0.0;37066746.93;10534931.79;10868240.98
2026;3;EXECUTIVO                                         ;60;SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ;60.03;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA - FMDPI                                                ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;;;12497773.17;12497773.17;12497773.17
2026;1;EXECUTIVO                                         ;20;SECRETARIA DE INFRAESTRUTURA                                                                        ;20.01;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO DIRETA                                                 ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;12760000.0;12810000.0;1289243.07;500.0;500.0
2026;3;EXECUTIVO                                         ;31;SECRETARIA DE ADMINISTRAÇÃO                                                                         ;31.01;SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;2755539.25;2755539.25;2737894.35
2026;2;EXECUTIVO                                         ;50;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ;50.11;AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE                                                     ;3;DESPESAS CORRENTES                                                                                  ;2;JUROS E ENCARGOS DA DÍVIDA                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;303000.0;0.0;1847867.45;252336.42;39731.96
2026;3;EXECUTIVO                                         ;29;SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME                                                   ;29.01;SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADMINISTRAÇÃO DIRETA                            ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;;;0.0;30000.0;0.0
2026;3;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;922295.0;0.0;1772777.47;1515483.0;1515483.0
2026;3;EXECUTIVO                                         ;80;ENCARGOS GERAIS DO MUNICÍPIO                                                                        ;80.01;RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;2141756.91;15103442.54;15362578.91
2026;2;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-4883597.01;0.0;86965096.5;79776186.84;79292061.12
2026;1;EXECUTIVO                                         ;14;SECRETARIA DE EDUCAÇÃO                                                                              ;14.01;SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;91  ;APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ;85540000.0;85540000.0;15474990.61;8809012.03;0.0
2026;2;EXECUTIVO                                         ;43;PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO SUPERVISIONADA                                      ;43.02;FUNDO ESPECIAL DE APOIO À PROCURADORIA DO MUNICÍPIO DO RECIFE - FEAPMR                              ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;5734430.01;598593.06;522814.98
2026;4;EXECUTIVO                                         ;06;SECRETARIA DE CIDADANIA E CULTURA DE PAZ                                                            ;06.01;SECRETARIA DE CIDADANIA E CULTURA DE PAZ - ADMINISTRAÇÃO DIRETA                                     ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;4150.0;5175.6;11055.6
2026;3;EXECUTIVO                                         ;31;SECRETARIA DE ADMINISTRAÇÃO                                                                         ;31.01;SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;3273531.04;9179995.88;8865776.62
2026;3;EXECUTIVO                                         ;26;SECRETARIA DE PROJETOS ESPECIAIS                                                                    ;26.01;SECRETARIA DE PROJETOS ESPECIAIS - ADMINISTRAÇÃO DIRETA                                             ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;841614.15;841614.15;839905.11
2026;2;EXECUTIVO                                         ;67;SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                              ;67.01;FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL - FMHIS                                            ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;0.0;2985.18;2985.18
2026;3;EXECUTIVO                                         ;32;SECRETARIA DE CULTURA                                                                               ;32.01;SECRETARIA DE CULTURA - ADMINISTRAÇÃO DIRETA                                                        ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;1496592.2;1496592.2;1467330.96
2026;2;EXECUTIVO                                         ;23;SECRETARIA DE SANEAMENTO                                                                            ;23.01;SECRETARIA DE SANEAMENTO - ADMINISTRAÇÃO DIRETA                                                     ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;41988.14;305902.08;305902.08
2026;2;EXECUTIVO                                         ;60;SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ;60.01;FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;60000.0;0.0;;;
2026;2;EXECUTIVO                                         ;14;SECRETARIA DE EDUCAÇÃO                                                                              ;14.01;SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;16323013.59;0.0;44182332.07;9117491.7;9104182.49
2026;3;EXECUTIVO                                         ;16;GABINETE DE COMUNICAÇÃO                                                                             ;16.01;GABINETE DE COMUNICAÇÃO - ADMINISTRAÇÃO DIRETA                                                      ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;260515.62;260515.62;259583.32
2026;4;EXECUTIVO                                         ;61;SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES                             ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;91  ;APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ;;;1971.14;1971.14;1971.14
2026;2;EXECUTIVO                                         ;34;SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO                                                ;34.01;SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO	 - ADMINISTRAÇÃO DIRETA                        ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-467883.0;0.0;1788347.44;1136964.08;1136964.08
2026;3;EXECUTIVO                                         ;31;SECRETARIA DE ADMINISTRAÇÃO                                                                         ;31.01;SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ;4;DESPESAS DE CAPITAL                                                                                 ;4;INVESTIMENTOS                                                                                       ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-15000000.0;0.0;41583.4;92205.25;92205.25
2026;1;EXECUTIVO                                         ;24;CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ;24.01;CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;1305000.0;1305000.0;1266472.51;66517.58;66517.58
2026;1;EXECUTIVO                                         ;64;SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                 ;64.01;FUNDO MUNICIPAL DE MEIO AMBIENTE - FMMA                                                             ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;2550000.0;2550000.0;;;
2026;1;EXECUTIVO                                         ;38;SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA                                                             ;38.01;SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO DIRETA                                      ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;132482500.0;134070000.0;23792384.74;2434200.0;2434200.0
2026;2;EXECUTIVO                                         ;68;SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ;68.01;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE - CTTU                                          ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;0.0;0.0;898771.21;1115562.97;1064334.17
2026;2;EXECUTIVO                                         ;14;SECRETARIA DE EDUCAÇÃO                                                                              ;14.01;SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-480872.79;0.0;165645308.55;45386266.63;39461522.36
2026;4;EXECUTIVO                                         ;29;SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME                                                   ;29.01;SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADMINISTRAÇÃO DIRETA                            ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;50  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ;4137841.8;0.0;520192.0;150000.0;120000.0
2026;3;EXECUTIVO                                         ;36;GABINETE DE IMPRENSA                                                                                ;36.01;GABINETE DE IMPRENSA - ADMINISTRAÇÃO DIRETA                                                         ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;517160.03;517160.03;514549.23
2026;2;EXECUTIVO                                         ;27;SECRETARIA DE PLANEJAMENTO E GESTÃO                                                                 ;27.01;SECRETARIA DE PLANEJAMENTO E GESTÃO - ADMINISTRAÇÃO DIRETA                                          ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;656952.62;0.0;7107992.85;1747671.56;1676771.56
2026;3;EXECUTIVO                                         ;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ;62.02;FUNDO DE INCENTIVO À CULTURA - FIC                                                                  ;3;DESPESAS CORRENTES                                                                                  ;3;OUTRAS DESPESAS CORRENTES                                                                           ;60  ;TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS                                                                                              ;;;243459.5;705382.5;716482.5
2026;4;EXECUTIVO                                         ;47;SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA            ;47.02;FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE                             ;4;DESPESAS DE CAPITAL                                                                                 ;5;INVERSÕES FINANCEIRAS                                                                               ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;;;0.0;0.0;17757.5
2026;2;EXECUTIVO                                         ;06;SECRETARIA DE CIDADANIA E CULTURA DE PAZ                                                            ;06.01;SECRETARIA DE CIDADANIA E CULTURA DE PAZ - ADMINISTRAÇÃO DIRETA                                     ;3;DESPESAS CORRENTES                                                                                  ;1;PESSOAL E ENCARGOS SOCIAIS                                                                          ;90  ;APLICAÇÕES DIRETAS                                                                                                                                      ;-70000.0;0.0;498967.44;498967.44;497801.19
