"Ano";"Mês";"Poder";"Código órgão";"Órgão setorial";"Código da unidade";"Unidade gestora";"Código da despesa";"Categoria da despesa";"Código do grupo de despesa";"Grupo de despesa";"Código da modalidade";"Modalidade";"Dotação atualizada";"Dotação inicial";"Empenhado";"Liquidado";"Pago"
"2025";"2";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"16681521.68";"0.0";"202217147.12";"50564089.56";"39072838.69"
"2025";"1";"EXECUTIVO                                         ";"67";"SECRETARIA DE HABITAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                              ";"67.01";"FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL - FMHIS                                            ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"110000.0";"110000.0";"";"";""
"2025";"9";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"916114.17";"916114.17";"916114.17"
"2025";"4";"EXECUTIVO                                         ";"29";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME                                                   ";"29.01";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADMINISTRAÇÃO DIRETA                            ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"1038070.89";"0.0";"1038070.89";"90000.0";"90000.0"
"2025";"5";"EXECUTIVO                                         ";"14";"SECRETARIA DE EDUCAÇÃO                                                                              ";"14.01";"SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-3000000.0";"0.0";"70627284.87";"70627284.87";"69899477.92"
"2025";"2";"EXECUTIVO                                         ";"24";"CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ";"24.01";"CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"975006.91";"975006.91";"971144.9"
"2025";"3";"EXECUTIVO                                         ";"06";"SECRETARIA DE CIDADANIA E CULTURA DE PAZ                                                            ";"06.01";"SECRETARIA DE CIDADANIA E CULTURA DE PAZ - ADMINISTRAÇÃO DIRETA                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"127689.08";"768735.38";"116610.32"
"2025";"3";"EXECUTIVO                                         ";"07";"GABINETE DE PROTEÇÃO E DEFESA DOS ANIMAIS                                                           ";"07.01";"GABINETE DE PROTEÇÃO E DEFESA DOS ANIMAIS - ADMINISTRAÇÃO DIRETA                                    ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"1051689.3";"0.0";"0.0"
"2025";"5";"EXECUTIVO                                         ";"14";"SECRETARIA DE EDUCAÇÃO                                                                              ";"14.01";"SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"59967054.04";"0.0";"31745939.65";"62437548.6";"46236135.01"
"2025";"2";"EXECUTIVO                                         ";"24";"CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ";"24.01";"CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"1319767.61";"0.0";"1344711.56";"104186.34";"184105.94"
"2025";"3";"EXECUTIVO                                         ";"06";"SECRETARIA DE CIDADANIA E CULTURA DE PAZ                                                            ";"06.01";"SECRETARIA DE CIDADANIA E CULTURA DE PAZ - ADMINISTRAÇÃO DIRETA                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"445925.55";"445925.55";"395058.0"
"2025";"3";"EXECUTIVO                                         ";"07";"GABINETE DE PROTEÇÃO E DEFESA DOS ANIMAIS                                                           ";"07.01";"GABINETE DE PROTEÇÃO E DEFESA DOS ANIMAIS - ADMINISTRAÇÃO DIRETA                                    ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"137019.98";"137019.98";"124461.66"
"2025";"5";"EXECUTIVO                                         ";"47";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA            ";"47.01";"EMPRESA MUNICIPAL DE INFORMÁTICA - EMPREL                                                           ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"1231236.42";"0.0";"2965237.52";"4069906.38";"4093276.19"
"2025";"5";"EXECUTIVO                                         ";"47";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA            ";"47.01";"EMPRESA MUNICIPAL DE INFORMÁTICA - EMPREL                                                           ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"4303470.85";"4258468.48";"5619008.26"
"2025";"11";"EXECUTIVO                                         ";"50";"SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ";"50.10";"AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB                                                   ";"3";"DESPESAS CORRENTES                                                                                  ";"2";"JUROS E ENCARGOS DA DÍVIDA                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"0.0";"133248.55";"133248.55"
"2025";"11";"EXECUTIVO                                         ";"23";"SECRETARIA DE SANEAMENTO                                                                            ";"23.01";"SECRETARIA DE SANEAMENTO - ADMINISTRAÇÃO DIRETA                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"27586.68";"220006.94";"234132.22"
"2025";"11";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"5165000.0";"0.0";"5888242.82";"10768892.11";"18366806.73"
"2025";"11";"EXECUTIVO                                         ";"23";"SECRETARIA DE SANEAMENTO                                                                            ";"23.01";"SECRETARIA DE SANEAMENTO - ADMINISTRAÇÃO DIRETA                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"544472.94";"544472.94";"543818.41"
"2025";"7";"EXECUTIVO                                         ";"10";"GABINETE DO PREFEITO                                                                                ";"10.01";"GABINETE DO PREFEITO - ADMINISTRAÇÃO DIRETA                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"724483.03";"724483.03";"727716.94"
"2025";"8";"EXECUTIVO                                         ";"05";"SECRETARIA DE RELAÇÕES INSTITUCIONAIS                                                               ";"05.01";"SECRETARIA DE RELAÇÕES INSTITUCIONAIS - ADMINISTRAÇÃO DIRETA                                        ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"2080.0";"25963.18";"2080.0"
"2025";"7";"EXECUTIVO                                         ";"50";"SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ";"50.08";"FUNDO MUNICIPAL DO PREZEIS                                                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"25600.0";"104630.0";"104630.0"
"2025";"7";"EXECUTIVO                                         ";"10";"GABINETE DO PREFEITO                                                                                ";"10.01";"GABINETE DO PREFEITO - ADMINISTRAÇÃO DIRETA                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"-19.2";"196945.58";"196998.91"
"2025";"8";"EXECUTIVO                                         ";"05";"SECRETARIA DE RELAÇÕES INSTITUCIONAIS                                                               ";"05.01";"SECRETARIA DE RELAÇÕES INSTITUCIONAIS - ADMINISTRAÇÃO DIRETA                                        ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"212312.17";"212312.17";"211577.52"
"2025";"11";"EXECUTIVO                                         ";"64";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                 ";"64.03";"FUNDO DE DESENVOLVIMENTO URBANO - FDU                                                               ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"3.61";"3103.61";"3223.89"
"2025";"3";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.02";"FUNDO PREVIDENCIÁRIO - RECIPREV                                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"18704480.9";"18650611.65";"18067909.16"
"2025";"8";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.03";"FUNDO FINANCEIRO - RECIFIN                                                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"584239.3";"584239.3";"584239.3"
"2025";"7";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.02";"FUNDO PREVIDENCIÁRIO - RECIPREV                                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"837228.95";"837228.95";"837228.95"
"2025";"9";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"7439975.77";"0.0";"7439975.77";"14879951.54";"7439975.77"
"2025";"11";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.01";"AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES                             ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"0.0";"193419.32";"193419.32"
"2025";"7";"EXECUTIVO                                         ";"60";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ";"60.01";"FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"30000.0";"0.0";"25727.9";"38617.9";"38617.9"
"2025";"9";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.01";"AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES                             ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"0.0";"190712.19";"190712.19"
"2025";"10";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"1346566.89";"1642274.06";"1962253.48"
"2025";"3";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"";"";""
"2025";"10";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"2100000.0";"0.0";"1643610.16";"3809755.58";"12800517.44"
"2025";"1";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"10000.0";"10000.0";"";"";""
"2025";"10";"EXECUTIVO                                         ";"39";"SECRETARIA DE MEIO AMBIENTE                                                                         ";"39.01";"SECRETARIA DE MEIO AMBIENTE - ADMINISTRAÇÃO DIRETA                                                  ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"167782.9";"0.0";"0.0"
"2025";"4";"EXECUTIVO                                         ";"60";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ";"60.01";"FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"40000.0";"0.0";"";"";""
"2025";"3";"EXECUTIVO                                         ";"31";"SECRETARIA DE ADMINISTRAÇÃO                                                                         ";"31.01";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"2368898.1";"2368898.1";"2326890.44"
"2025";"3";"EXECUTIVO                                         ";"31";"SECRETARIA DE ADMINISTRAÇÃO                                                                         ";"31.01";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"15000000.0";"0.0";"26960114.57";"11149967.65";"10556592.68"
"2025";"3";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"144313.42";"253985.25";"229521.42"
"2025";"11";"EXECUTIVO                                         ";"30";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE                                                          ";"30.01";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO DIRETA                                   ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"478399.8";"478399.8";"477209.73"
"2025";"3";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"157756.01";"157756.01";"146389.48"
"2025";"4";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.02";"FUNDO PREVIDENCIÁRIO - RECIPREV                                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"837228.95";"837228.95";"837228.95"
"2025";"11";"EXECUTIVO                                         ";"30";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE                                                          ";"30.01";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO DIRETA                                   ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-63000.0";"0.0";"-278430.07";"748336.12";"470645.33"
"2025";"2";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"100000000.0";"0.0";"21736663.53";"21314641.81";"16946552.43"
"2025";"5";"EXECUTIVO                                         ";"13";"PROCURADORIA GERAL DO MUNICÍPIO                                                                     ";"13.01";"PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                              ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"3639611.77";"3639611.77";"3643632.94"
"2025";"5";"EXECUTIVO                                         ";"13";"PROCURADORIA GERAL DO MUNICÍPIO                                                                     ";"13.01";"PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                              ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"286470.07";"475306.71";"587829.91"
"2025";"7";"EXECUTIVO                                         ";"60";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ";"60.01";"FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-1030000.0";"0.0";"67320.67";"165553.52";"164722.17"
"2025";"2";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"45547.37";"45547.37";"42767.24"
"2025";"2";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"2025000.0";"0.0";"1011504.4";"1022087.39";"1022087.39"
"2025";"11";"EXECUTIVO                                         ";"60";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ";"60.01";"FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"";"";"154729.96";"436528.12";"388528.12"
"2025";"1";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.03";"FUNDO FINANCEIRO - RECIFIN                                                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"10000000.0";"10000000.0";"674002.42";"674002.42";"674002.42"
"2025";"11";"EXECUTIVO                                         ";"12";"GABINETE DO VICE-PREFEITO                                                                           ";"12.01";"GABINETE DO VICE-PREFEITO - ADMINISTRAÇÃO DIRETA                                                    ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"223919.24";"223919.24";"225766.29"
"2025";"12";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"-5767227.98";"0.0";"916114.17";"916114.17";"916114.17"
"2025";"3";"EXECUTIVO                                         ";"31";"SECRETARIA DE ADMINISTRAÇÃO                                                                         ";"31.01";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO DIRETA                                                  ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"88713.57";"94272.32";"94414.79"
"2025";"11";"EXECUTIVO                                         ";"12";"GABINETE DO VICE-PREFEITO                                                                           ";"12.01";"GABINETE DO VICE-PREFEITO - ADMINISTRAÇÃO DIRETA                                                    ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"120000.0";"0.0";"50962.27";"65781.29";"70587.72"
"2025";"3";"EXECUTIVO                                         ";"09";"ASSESSORIA ESPECIAL DO PREFEITO DO RECIFE                                                           ";"09.01";"ASSESSORIA ESPECIAL DO PREFEITO DO RECIFE - ADMINISTRAÇÃO DIRETA                                    ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"699197.36";"699197.36";"642945.29"
